pitch_type,batter,pitcher,zone,stand,p_throws,type,estimated_woba_using_speedangle
ST,543877,543475,3,R,R,X,0.843
CU,670032,543243,9,L,R,X,0.373
FF,664728,543243,6,L,R,X,0.943
SI,521692,543243,13,R,R,X,0.365
ST,677951,543243,5,R,R,X,0.614
ST,621439,543475,8,R,R,X,0.965
FF,596146,543475,1,L,R,X,0.173
CU,664728,543243,7,L,R,X,0.105
CU,686469,543243,13,L,R,X,0.593
FF,572191,543475,1,R,R,X,0.712
SI,543877,543475,4,R,R,X,0.888
FC,521692,543243,5,R,R,X,0.797
CU,669004,543243,9,L,R,X,0.484
FF,677951,543243,2,R,R,X,0.003
ST,621439,543475,6,R,R,X,0.776
ST,621043,543475,6,R,R,X,0.004
FF,596146,543475,1,L,R,X,0.77
SI,553869,623352,12,R,L,X,0.218
SL,630105,659275,8,L,R,X,0.267
SL,665742,659275,4,L,R,X,0.295
SI,641857,657612,5,L,L,X,0.511
FF,543068,657612,6,R,L,X,0.039
ST,592178,621051,5,R,R,X,0.003
FC,593428,656234,14,R,R,X,0.14
SI,665742,656234,9,L,R,X,0.09
CU,592518,656234,9,R,R,X,0.393
FC,663757,621389,4,L,L,X,0.149
CH,553869,608379,1,R,R,X,0.019
FC,519058,608379,8,L,R,X,0.0
FF,641857,608379,14,L,R,X,0.93
FC,543068,608379,4,R,R,X,2.0
CH,453568,608379,2,L,R,X,1.536
CU,630105,621389,13,L,L,X,0.042
CH,678662,608379,8,R,R,X,0.045
FC,553869,608379,2,R,R,X,0.417
FC,660707,608379,5,R,R,X,0.31
FC,665742,621389,5,L,L,X,0.335
CH,592518,621389,13,R,L,X,0.888
FC,663757,621389,7,L,L,X,0.356
CH,641857,608379,11,L,R,X,0.118
FF,543068,608379,5,R,R,X,1.102
FC,453568,608379,12,L,R,X,0.065
SI,630105,570632,13,L,R,X,0.763
SI,593428,570632,2,R,R,X,0.021
FF,592178,608379,6,R,R,X,0.056
FC,678662,608379,14,R,R,X,0.082
SL,592518,570632,3,R,R,X,0.036
CH,663757,570632,14,L,R,X,0.933
CH,553869,608379,8,R,R,X,0.005
CH,660707,608379,4,R,R,X,0.005
FF,543068,608379,1,R,R,X,0.81
SI,593428,570632,13,R,R,X,1.954
SI,665742,570632,4,L,R,X,0.306
SI,663757,570632,8,L,R,X,0.484
CH,453568,608379,7,L,R,X,0.152
FF,592178,608379,3,R,R,X,0.905
FF,672695,656578,3,L,R,X,0.008
FF,666971,656578,14,R,R,X,0.033
SI,518792,672841,7,L,R,X,0.125
CH,606466,656578,4,L,R,X,0.061
CH,677950,656578,1,L,R,X,0.0
CH,672515,656578,5,R,R,X,0.098
CH,678246,642121,8,R,R,X,0.416
CH,621035,642121,8,R,R,X,0.27
FF,502110,642121,6,R,R,X,1.787
CH,572233,656578,8,R,R,X,0.706
FF,518792,642121,6,L,R,X,0.606
CH,666971,477132,14,R,L,X,0.299
SL,606466,477132,8,R,L,X,0.244
SL,500743,656464,8,R,R,X,0.205
FF,621035,656464,1,R,R,X,0.297
SL,502110,656464,8,R,R,X,0.335
FF,677950,477132,8,L,L,X,0.956
SL,672515,477132,5,R,L,X,0.346
CU,605141,518516,6,R,L,X,0.605
FF,682998,477132,4,L,L,X,0.184
CU,572233,477132,12,R,L,X,0.23
CU,500743,518516,5,R,L,X,0.137
FC,678246,518516,8,R,L,X,0.954
FC,621035,518516,9,R,L,X,0.257
SL,677950,477132,7,L,L,X,0.363
FF,672515,477132,13,R,L,X,0.919
CU,571970,518516,5,L,L,X,0.064
FC,518692,518516,8,L,L,X,0.005
FF,605141,518516,6,R,L,X,0.07
SL,572233,477132,1,R,L,X,1.759
CH,621035,518516,9,R,L,X,0.014
CH,518692,518516,13,L,L,X,0.126
CU,605141,518516,7,R,L,X,0.81
SL,666971,477132,4,R,L,X,0.68
CU,606466,477132,8,R,L,X,0.131
SL,664034,661403,7,R,R,X,0.039
FC,543939,661403,3,L,R,X,0.192
ST,664702,670036,5,R,R,X,0.195
FF,647304,670036,6,L,R,X,0.924
CU,606192,675916,1,R,R,X,0.015
SI,608070,642100,4,R,L,X,0.32
SI,642708,642100,4,R,L,X,0.563
FC,672284,650644,8,L,R,X,0.228
CU,664034,650644,9,R,R,X,0.52
SL,664702,650895,7,R,R,X,0.008
SI,665926,650895,6,L,R,X,1.806
CU,543939,650644,4,L,R,X,0.003
FC,677594,650644,12,R,R,X,0.13
CU,641487,650644,7,L,R,X,0.114
FS,647304,669302,1,L,R,X,0.167
FS,608070,669302,13,L,R,X,0.003
FC,606192,650644,14,R,R,X,0.034
SL,642708,669302,4,R,R,X,0.411
FF,680757,669302,2,L,R,X,0.368
SL,664702,669302,13,R,R,X,0.054
FC,672284,650644,12,L,R,X,0.036
FC,664034,650644,12,R,R,X,0.193
FF,665926,669302,12,L,R,X,0.18
SL,647304,669302,5,L,R,X,1.72
FF,605137,669302,6,L,R,X,0.077
FC,543939,650644,8,L,R,X,0.135
FC,677594,650644,6,R,R,X,0.39
FC,641487,650644,14,L,R,X,0.608
SL,608070,669302,13,L,R,X,0.065
SL,642708,669302,9,R,R,X,0.081
SL,680757,669302,4,L,R,X,0.094
CU,672284,650644,8,L,R,X,0.084
FF,664702,669302,1,R,R,X,0.224
CU,553993,650644,5,R,R,X,0.059
CU,664034,650644,9,R,R,X,0.089
FF,543939,650644,2,L,R,X,0.154
SI,677594,650644,11,R,R,X,0.327
KC,608070,669302,13,L,R,X,0.667
KC,642708,669302,8,R,R,X,0.113
ST,643446,640462,13,L,L,X,0.068
FF,624413,640462,5,R,L,X,1.422
SL,624585,595928,6,R,R,X,0.216
FF,665862,595928,14,L,R,X,1.979
FF,643265,595928,7,R,R,X,0.006
SI,516782,571670,8,R,R,X,0.846
SL,607043,571670,7,L,R,X,0.02
SI,596129,571670,4,L,R,X,0.09
SI,516416,488984,1,R,R,X,0.19
CH,650333,488984,9,L,R,X,0.172
SI,542932,488984,8,R,R,X,0.035
SL,500871,608638,6,L,R,X,0.253
SI,643446,608638,7,L,R,X,0.098
CU,663743,488984,3,R,R,X,0.208
SI,493329,488984,8,R,R,X,0.132
SI,624585,488984,1,R,R,X,0.497
SL,624413,608638,5,R,R,X,0.752
CH,516782,666200,12,R,L,X,0.721
CH,502054,666200,6,R,L,X,0.904
SL,665862,656849,9,L,L,X,0.13
FF,643265,656849,4,R,L,X,0.105
CH,650333,656849,5,L,L,X,0.25
SL,542932,656849,5,R,L,X,0.814
SI,643446,666200,2,L,L,X,0.077
SI,663743,656849,6,R,L,X,0.041
CH,493329,656849,14,R,L,X,0.28
CH,624413,666200,14,R,L,X,0.23
SI,516782,666200,12,R,L,X,0.596
SL,607043,666200,6,L,L,X,0.382
SL,624585,656849,8,R,L,X,0.956
CU,643265,656849,6,R,L,X,0.536
SI,502054,666200,9,R,L,X,0.232
FF,500871,666200,2,R,L,X,0.003
SI,650333,656849,3,L,L,X,0.203
SI,663743,656849,12,R,L,X,0.059
SL,493329,656849,9,R,L,X,0.616
SI,624585,656849,2,R,L,X,1.848
SI,592192,666200,7,R,L,X,0.003
FF,624413,666200,2,R,L,X,0.864
SI,665862,656849,5,L,L,X,0.266
SL,643265,656849,8,R,L,X,0.135
SI,516416,656849,8,R,L,X,0.338
FF,516782,666200,4,R,L,X,0.01
SI,607043,666200,6,L,L,X,0.125
CU,592518,572955,5,R,R,X,0.177
ST,605612,472610,6,L,R,X,0.008
FF,593428,543272,11,R,L,X,0.027
ST,673490,543272,13,R,L,X,0.818
SI,660707,657612,9,R,L,X,0.122
FF,641857,657612,12,L,L,X,0.186
SI,543068,657612,4,R,L,X,0.816
SI,630105,608718,12,L,L,X,0.126
SI,678662,607259,7,R,R,X,0.334
CH,605612,607259,13,L,R,X,0.237
SI,592518,607536,11,R,L,X,0.061
FC,665742,607536,1,L,L,X,0.0
FC,593428,607536,4,R,L,X,0.915
CH,553869,607259,5,R,R,X,0.051
CU,641857,607259,8,L,R,X,1.581
SI,663757,607536,2,L,L,X,0.021
FC,673490,607536,5,R,L,X,0.77
FF,453568,607259,5,L,R,X,1.244
CU,592178,607259,6,R,R,X,0.048
SI,678662,607259,5,R,R,X,0.92
FC,630105,607536,8,L,L,X,0.16
KC,592518,607536,8,R,L,X,0.361
FC,605612,607259,14,L,R,X,0.0
SI,553869,607259,1,R,R,X,0.037
SI,665742,607536,5,L,L,X,0.266
FC,641857,607259,6,L,R,X,0.064
FF,453568,607259,12,L,R,X,0.021
CU,592178,607259,9,R,R,X,0.141
SI,663757,607536,6,L,L,X,0.123
FC,673490,607536,8,R,L,X,0.01
SI,630105,607536,8,L,L,X,0.211
CH,678662,607259,9,R,R,X,0.016
CU,605612,607259,9,L,R,X,0.4
SI,592518,607536,4,R,L,X,0.003
SI,593428,607536,5,R,L,X,0.18
CH,660707,607259,4,R,R,X,0.368
CU,641857,607259,6,L,R,X,0.108
FF,453568,607259,2,L,R,X,0.223
SI,592178,607259,1,R,R,X,0.885
SL,571970,605177,13,L,L,X,0.021
SI,669257,605177,14,R,L,X,0.216
SI,518692,605177,3,L,L,X,0.16
FC,664983,657571,8,L,L,X,0.48
FC,682998,657571,9,L,L,X,0.23
SL,500743,543518,5,R,R,X,0.612
FF,444482,686753,6,L,R,X,0.33
ST,572233,623465,2,R,R,X,0.019
FF,666971,681911,12,R,L,X,0.536
FF,606466,681911,5,R,L,X,0.046
SI,571970,686753,1,L,R,X,1.113
SI,669257,686753,4,R,R,X,0.885
SI,518692,686753,11,L,R,X,0.237
SL,605141,686753,7,R,R,X,1.285
SI,672515,669160,1,R,R,X,0.9
FF,682998,669160,5,L,R,X,0.53
SI,572233,669160,11,R,R,X,0.064
SI,444482,686753,2,L,R,X,0.376
FF,606466,669160,14,L,R,X,0.518
FC,668942,669160,6,L,R,X,0.003
SL,571970,686753,5,L,R,X,0.111
SI,518692,686753,7,L,R,X,0.179
CH,677950,669160,13,L,R,X,0.139
FF,664983,669160,6,L,R,X,0.543
SL,500743,686753,13,R,R,X,0.334
CH,681546,518876,13,L,R,X,0.151
FC,502110,518876,14,R,R,X,0.021
ST,672515,669160,6,R,R,X,0.257
FC,682998,669160,12,L,R,X,0.093
SI,572233,669160,4,R,R,X,0.299
SI,666971,669160,4,R,R,X,0.206
CU,571970,518876,7,L,R,X,0.826
SI,669257,518876,7,R,R,X,0.943
FF,518692,518876,11,L,R,X,0.162
FC,606466,669160,2,L,R,X,0.118
FF,668942,669160,1,L,R,X,0.365
CH,677950,669160,8,L,R,X,0.431
SI,678246,518876,5,R,R,X,1.587
CU,444482,518876,8,L,R,X,0.893
FC,664983,669160,4,L,R,X,0.313
SI,672515,669160,13,R,R,X,0.419
FF,682998,669160,6,L,R,X,0.178
FC,571970,518876,8,L,R,X,0.556
FF,605141,518876,9,R,R,X,0.231
FF,666971,669160,4,R,R,X,0.916
ST,606466,669160,7,L,R,X,0.241
CH,668942,669160,11,L,R,X,0.12
FF,643217,606160,6,L,R,X,0.075
CH,641313,606160,13,R,R,X,0.731
SI,462101,606160,4,R,R,X,0.099
CU,455117,614179,5,R,R,X,0.009
SL,660162,650556,5,L,R,X,0.517
ST,547989,518617,8,R,L,X,0.62
FF,670541,518617,5,L,L,X,0.705
CU,665161,608665,14,R,R,X,0.513
SI,676694,608665,6,R,R,X,0.221
ST,650391,661527,2,R,R,X,0.184
CH,643217,661527,8,L,R,X,0.135
FF,673357,661527,5,R,R,X,0.922
SI,641313,661527,13,R,R,X,0.095
FF,667452,669424,11,R,R,X,0.003
FF,663656,458681,8,L,R,X,2.0
FC,547989,458681,6,R,R,X,0.911
FC,608324,458681,9,R,R,X,0.788
CU,462101,664208,5,R,R,X,0.066
FC,518735,664208,12,L,R,X,0.04
SL,660162,664299,12,L,R,X,0.915
FF,650391,664299,6,R,R,X,0.73
FF,643217,664299,12,L,R,X,0.68
SI,455117,458681,4,R,R,X,0.046
FF,462101,664299,2,R,R,X,0.239
SL,693049,664299,8,L,R,X,0.0
CH,663656,458681,13,L,R,X,0.297
FF,657757,664299,5,L,R,X,0.033
SL,660162,664299,12,L,R,X,0.378
SI,547989,458681,4,R,R,X,0.064
FC,608324,458681,6,R,R,X,0.021
FF,643217,664299,11,L,R,X,0.081
FF,641313,664299,13,R,R,X,0.401
FF,462101,664299,11,R,R,X,0.121
FC,455117,458681,6,R,R,X,0.003
CU,667452,458681,8,R,R,X,0.833
FF,693049,664299,2,L,R,X,0.077
FF,518735,664299,2,L,R,X,0.856
FF,657757,664299,1,L,R,X,0.111
FC,670541,458681,5,L,R,X,0.09
SI,608324,458681,6,R,R,X,0.743
SI,665161,458681,7,R,R,X,0.18
FF,660162,664299,2,L,R,X,
SL,650391,664299,12,R,R,X,0.91
KC,643217,664299,8,L,R,X,0.092
FC,543939,661403,5,L,R,X,0.003
CH,608070,623167,13,L,R,X,0.249
FF,642708,623167,2,R,R,X,0.061
FF,664702,623167,3,R,R,X,0.646
SL,553993,663986,9,R,R,X,0.069
FF,665926,623167,2,L,R,X,0.663
FF,647304,623167,3,L,R,X,0.894
FF,605137,623167,2,L,R,X,0.415
FC,608070,623167,5,L,R,X,0.45
CH,663728,660853,8,L,R,X,0.151
CH,543939,660853,8,L,R,X,0.015
FC,642708,623167,6,R,R,X,0.012
CH,680757,623167,11,L,R,X,0.215
CH,553993,669212,14,R,R,X,0.484
CH,665926,623167,1,L,R,X,0.097
FC,647304,623167,2,L,R,X,0.075
FF,663728,680704,13,L,R,X,0.238
SL,606192,680704,14,R,R,X,0.166
SL,664034,680704,6,R,R,X,0.08
ST,608070,682171,13,L,R,X,0.005
SI,642708,682171,7,R,R,X,0.383
SI,680757,641627,4,L,R,X,0.657
SI,664702,641627,8,R,R,X,0.065
SI,665926,641627,11,L,R,X,0.306
CH,647304,641627,7,L,R,X,0.65
SL,677594,680704,12,R,R,X,0.877
SL,641487,683769,14,L,R,X,0.029
CH,605137,641627,13,L,R,X,0.083
FC,608070,641627,1,L,R,X,0.003
SI,642708,641627,7,R,R,X,0.185
SL,680757,592662,13,L,L,X,0.219
FF,664702,592662,8,R,L,X,0.618
SL,553993,683769,6,R,R,X,0.206
FF,663728,683769,2,L,R,X,0.896
SL,664034,683769,3,R,R,X,0.48
SL,677594,683769,12,R,R,X,0.065
SL,608070,592662,13,R,L,X,0.113
FF,672284,683769,11,L,R,X,0.485
SL,553993,683769,4,R,R,X,0.018
SL,642708,592662,7,R,L,X,0.14
SL,680757,592662,5,L,L,X,0.407
SL,664702,592662,13,R,L,X,0.027
FF,665926,592662,1,L,L,X,0.282
FF,663728,683769,3,L,R,X,0.005
SL,664034,683769,9,R,R,X,0.079
SL,543939,683769,8,L,R,X,0.861
FF,677594,683769,6,R,R,X,0.752
SL,642708,592662,4,R,L,X,0.535
SI,807799,642585,2,L,R,X,0.14
FS,457759,642585,1,R,R,X,0.11
SI,657077,642585,5,L,R,X,0.916
FF,663624,455119,8,R,R,X,0.676
FS,623993,455119,4,L,R,X,0.85
FF,668939,455119,3,L,R,X,0.04
ST,656775,455119,8,L,R,X,0.672
SL,624414,641329,6,R,R,X,0.48
FF,671213,641329,2,L,R,X,0.017
FF,807799,641329,9,L,R,X,0.609
FC,624428,670174,8,L,R,X,0.158
SL,602104,670174,5,R,R,X,0.273
FF,683002,670174,5,L,R,X,1.125
SI,663624,670174,13,R,R,X,0.068
SI,657077,672335,6,L,L,X,0.068
FF,571771,672335,5,R,L,X,0.142
SI,657136,672335,12,R,L,X,0.046
FF,623993,672391,6,L,R,X,0.007
FF,668939,672391,7,L,R,X,0.829
ST,656775,672391,5,L,R,X,0.366
FF,622761,672391,1,R,R,X,
FF,624428,672391,2,L,R,X,0.414
FF,671213,669211,2,L,L,X,0.124
FF,807799,669211,11,L,L,X,0.285
SI,457759,502043,11,R,R,X,0.579
CU,646240,502043,11,L,R,X,0.77
ST,669720,672391,8,R,R,X,0.056
ST,602104,672391,1,R,R,X,0.635
FF,663624,672391,13,R,R,X,0.152
SI,657077,502043,8,L,R,X,0.306
SI,571771,502043,7,R,R,X,0.153
SI,623993,518489,13,L,R,X,0.552
FF,668939,518489,7,L,R,X,0.68
SI,622761,518489,5,R,R,X,0.557
SI,669720,518489,2,R,R,X,0.054
SI,624414,502043,5,R,R,X,0.519
ST,594807,502043,5,R,R,X,1.571
SI,457759,502043,8,R,R,X,0.088
CH,646240,502043,8,L,R,X,0.676
SI,622761,446372,4,R,R,X,0.943
CU,624428,446372,5,L,R,X,0.914
FC,669720,446372,3,R,R,X,0.609
FC,602104,446372,3,R,R,X,1.109
CH,657077,502043,8,L,R,X,0.181
FC,663624,446372,12,R,R,X,0.239
SI,623993,446372,7,L,R,X,0.818
SI,668939,446372,13,L,R,X,0.271
CU,656775,446372,5,L,R,X,0.105
ST,624414,502043,14,R,R,X,0.062
ST,594807,502043,8,R,R,X,0.021
SI,622761,446372,2,R,R,X,0.031
CH,807799,502043,8,L,R,X,0.169
CH,646240,502043,13,L,R,X,0.082
FF,657077,502043,5,L,R,X,1.575
FC,602104,446372,12,R,R,X,0.122
FF,668939,446372,6,L,R,X,1.848
FF,527038,676760,7,R,R,X,0.413
SL,650402,643511,5,R,R,X,0.566
SI,519317,643511,6,R,R,X,0.43
CH,624424,676760,8,L,R,X,
FF,664774,676760,5,L,R,X,0.004
FF,592450,605154,13,R,R,X,0.663
FF,518934,605154,11,R,R,X,0.606
SI,642731,593974,5,R,L,X,0.924
ST,519317,657277,8,R,R,X,0.015
CH,519203,657277,13,L,R,X,0.072
FF,527038,543037,8,R,R,X,0.317
FF,624424,543037,12,L,R,X,0.745
CH,683011,657277,9,R,R,X,0.065
FF,664774,543037,6,L,R,X,0.208
FF,666165,543037,5,L,R,X,0.114
FF,543063,543037,2,L,R,X,0.037
SI,650402,657277,5,R,R,X,1.53
ST,519317,657277,14,R,R,X,0.047
FF,642731,543037,9,R,R,X,0.068
SI,519203,657277,3,L,R,X,0.004
FF,664774,543037,1,L,R,X,0.461
SI,650402,657277,5,R,R,X,0.18
FF,642731,543037,5,R,R,X,0.622
CH,519203,657277,13,L,R,X,0.731
SI,592450,657277,8,R,R,X,1.909
FC,608841,621345,9,R,L,X,0.776
CH,657041,621345,14,R,L,X,0.063
FS,660670,640448,5,R,R,X,1.587
FF,606115,640448,9,R,R,X,0.616
FF,518595,640448,5,R,R,X,0.73
FS,669221,640448,5,R,R,X,0.003
ST,671277,543521,9,L,R,X,0.186
FC,660688,543521,5,L,R,X,0.153
FS,645277,640451,4,L,R,X,0.137
CU,663586,640451,5,R,R,X,0.243
FF,621566,640451,8,L,R,X,0.865
FF,660670,640451,1,R,R,X,0.0
FC,608841,543521,2,R,R,X,0.028
SL,682928,669276,6,L,L,X,0.003
SL,518595,666168,4,R,R,X,0.747
SL,542303,666168,14,R,R,X,0.12
SL,671277,669276,5,L,L,X,0.103
FC,660688,445926,3,L,R,X,0.435
CH,642086,445926,13,L,R,X,0.127
SL,669221,666168,9,R,R,X,0.294
SI,645277,666168,13,L,R,X,0.363
FC,600869,445926,9,L,R,X,0.151
SI,608841,445926,7,R,R,X,0.767
SI,657041,445926,13,R,R,X,0.092
ST,682928,476595,4,L,L,X,0.079
FC,621566,541640,5,L,R,X,0.324
FC,660670,541640,9,R,R,X,0.054
SI,606115,541640,9,R,R,X,0.161
FC,671739,541640,11,L,R,X,0.192
FC,671277,476595,6,L,L,X,0.184
ST,669743,476595,13,R,L,X,0.161
FC,660688,476595,5,R,L,X,0.24
FF,642086,608331,5,L,L,X,0.097
FC,542303,541640,8,R,R,X,0.215
SI,669221,541640,9,R,R,X,0.114
CU,645277,541640,4,L,R,X,0.455
SL,621566,571578,8,L,L,X,1.893
ST,608841,608331,2,R,L,X,0.909
SL,657041,608331,1,R,L,X,0.03
SL,682928,608331,7,L,L,X,0.477
SL,660670,571578,14,R,L,X,0.065
SI,518595,571578,6,R,L,X,0.125
SL,671739,571578,8,L,L,X,0.904
SI,542303,571578,4,R,L,X,0.051
FF,669743,608331,2,R,L,X,0.012
FF,660688,608331,11,R,L,X,0.212
SI,642086,608331,6,L,L,X,0.013
SI,669221,571578,9,R,L,X,0.123
SI,645277,571578,7,R,L,X,0.078
SL,660670,571578,14,R,L,X,0.499
SI,606115,571578,6,R,L,X,0.322
SI,518595,571578,9,R,L,X,0.882
SI,671739,571578,8,L,L,X,0.202
SI,542303,571578,9,R,L,X,0.15
CH,600869,608331,9,R,L,X,0.536
CH,608841,608331,6,R,L,X,0.173
FF,657041,608331,1,R,L,X,0.044
SI,645277,571578,3,R,L,X,1.365
SI,660670,571578,8,R,L,X,0.979
FC,592663,600917,9,R,R,X,0.756
FF,656941,600917,6,L,R,X,0.0
FF,607208,600917,12,R,R,X,0.039
SL,608369,621381,7,L,L,X,0.047
CH,669016,642546,13,L,R,X,0.073
CH,641680,571479,14,L,R,X,0.333
CH,681082,642546,7,L,R,X,0.05
SI,592663,642546,8,R,R,X,1.753
SL,666969,607755,7,R,L,X,0.265
SL,608369,607755,4,L,L,X,0.132
SL,543760,607755,9,R,L,X,0.107
FF,607208,656271,5,R,L,X,0.008
FF,543257,641401,8,L,R,X,0.613
FF,641680,641401,6,L,R,X,0.701
FF,664761,656271,2,R,L,X,0.445
FF,681082,656271,7,L,L,X,0.153
CH,592206,656271,9,R,L,X,0.268
FF,592663,656271,4,R,L,X,0.149
FF,666969,641401,12,R,R,X,0.878
SL,663993,642397,13,L,L,X,0.265
SI,543760,642397,8,R,L,X,0.802
FF,543257,605400,12,L,R,X,0.727
KC,641680,605400,14,L,R,X,0.672
KC,666969,605400,14,R,R,X,0.881
KC,663993,605400,7,L,R,X,0.122
CH,608369,605400,8,L,R,X,0.902
FF,656941,666142,4,L,L,X,0.477
FF,669016,666142,4,L,L,X,0.214
SL,664761,594798,6,R,R,X,0.705
FC,543760,605400,6,R,R,X,0.255
SL,592663,594798,14,R,R,X,0.553
SL,607208,594798,9,R,R,X,0.083
FF,669016,594798,6,L,R,X,0.333
FF,641680,605400,14,L,R,X,0.025
FF,673962,605400,9,R,R,X,0.512
FF,664761,594798,3,R,R,X,1.501
FF,592206,594798,9,R,R,X,0.682
FF,663993,605400,3,L,R,X,0.003
FC,543760,605400,14,R,R,X,0.075
FF,656941,594798,3,L,R,X,0.008
SI,673490,656234,5,R,R,X,0.048
ST,678662,621051,6,R,R,X,0.108
ST,605612,621051,13,L,R,X,0.852
FF,660707,621051,12,R,R,X,0.055
SL,543068,593619,13,R,R,X,0.958
SI,592178,593619,4,R,R,X,0.212
SL,665742,659275,4,L,R,X,0.441
SL,673490,659275,9,R,R,X,0.826
SL,678662,593619,9,R,R,X,0.096
FF,641857,593619,14,L,R,X,0.373
SL,660707,593619,5,R,R,X,0.959
FF,543068,593619,6,R,R,X,1.128
KC,593428,608566,6,R,R,X,0.85
SL,665742,608566,4,L,R,X,0.321
CH,453568,622503,8,L,R,X,0.031
CU,592178,622503,14,R,R,X,0.47
CH,678662,622503,8,R,R,X,0.429
CH,605612,622503,13,L,R,X,0.232
FF,553869,622503,8,R,R,X,0.525
FF,663757,608566,4,L,R,X,0.021
KC,673490,608566,5,R,R,X,0.162
CU,641857,622503,6,L,R,X,0.044
CH,543068,622503,8,R,R,X,0.549
FF,453568,605483,6,L,L,X,0.406
FF,592178,605483,1,R,L,X,0.003
KC,630105,608566,13,L,R,X,0.231
SI,593428,608566,13,R,R,X,0.212
FF,592518,608566,4,R,R,X,0.233
FF,553869,605483,4,R,L,X,0.171
KC,663757,608566,8,L,R,X,0.531
FF,453568,605483,9,L,L,X,0.653
FF,592178,605483,1,R,L,X,0.164
KC,673490,608566,9,R,R,X,0.134
FF,605612,605483,6,L,L,X,0.007
FF,593428,608566,5,R,R,X,0.692
SL,592518,608566,6,R,R,X,0.035
KC,665742,608566,5,L,R,X,0.141
FF,663757,608566,2,L,R,X,0.864
FF,641857,605483,7,L,L,X,0.091
FF,543068,605483,2,R,L,X,0.832
FF,453568,605483,5,L,L,X,0.389
FF,592178,605483,7,R,L,X,0.908
ST,661388,605242,5,R,R,X,0.152
SI,543228,642770,5,R,R,X,0.034
SL,642715,502202,8,R,R,X,0.165
FF,641820,681402,1,R,R,X,0.132
FF,664023,681402,4,L,R,X,0.6
SL,621020,681402,7,R,R,X,0.561
FF,663538,681402,5,R,R,X,0.226
FF,668930,624522,2,L,R,X,0.244
ST,621550,657265,9,R,R,X,0.342
FF,543228,657265,3,R,R,X,0.1
SI,642715,573186,5,R,R,X,0.56
FC,641355,669203,5,L,R,X,0.075
SI,621020,669203,11,R,R,X,0.285
SI,592885,573186,4,L,R,X,0.167
FC,668930,573186,6,L,R,X,0.052
SI,605119,573186,1,R,R,X,0.56
FC,663538,669203,13,R,R,X,0.006
SL,621550,669203,13,R,R,X,0.107
FC,543228,669203,9,R,R,X,0.054
CH,641820,669203,8,R,R,X,0.792
SL,621020,669203,8,R,R,X,0.546
FC,663538,669203,6,R,R,X,0.207
SV,642133,573186,13,L,R,X,0.302
SI,668930,573186,8,L,R,X,0.107
SL,543228,669203,6,R,R,X,0.169
CH,641355,669203,7,L,R,X,0.07
FC,621020,669203,6,R,R,X,1.224
FC,663538,669203,2,R,R,X,0.078
SI,642715,573186,4,R,R,X,0.916
FF,665155,664126,8,L,R,X,0.217
FF,408234,664126,7,R,R,X,0.011
FF,679529,664126,8,R,R,X,0.071
SL,670042,669438,8,L,R,X,0.257
CU,668227,669438,8,R,R,X,0.392
FF,670623,669438,3,R,R,X,0.109
FF,677551,669438,5,L,R,X,1.697
CH,606992,592094,11,R,R,X,0.1
ST,595879,592094,5,R,R,X,0.043
CH,656716,592094,8,L,R,X,0.05
FS,670764,592741,14,R,L,X,0.369
FF,408234,621363,7,R,L,X,0.653
FF,679529,621363,2,R,L,X,0.446
SI,622534,671345,5,R,R,X,0.06
CH,670042,671345,7,L,R,X,0.311
SL,668227,671345,8,R,R,X,0.467
CH,670623,593958,9,R,L,X,0.634
FC,677551,593958,13,R,L,X,0.212
FF,606992,663556,5,R,L,X,0.218
FF,682985,663556,7,L,L,X,1.027
SL,542194,593958,7,R,L,X,0.31
FF,663837,663556,1,R,L,X,0.041
FF,623912,593958,11,R,L,X,0.003
FC,668227,593958,8,R,L,X,0.026
FF,408234,663556,3,R,L,X,0.089
CH,679529,663556,9,R,L,X,0.266
CH,670623,593958,9,R,L,X,0.049
CH,677551,593958,9,R,L,X,0.151
FC,642350,593958,5,R,L,X,1.886
CH,606992,663556,3,R,L,X,0.003
SL,682985,663556,14,L,L,X,0.097
SL,663837,663556,7,R,L,X,0.184
FC,542194,593958,13,R,L,X,0.053
FF,622534,593958,5,R,L,X,0.038
FF,408234,663556,7,R,L,X,0.15
CU,679529,663556,8,R,L,X,0.092
SI,668227,593958,5,R,L,X,0.949
FF,670623,593958,1,R,L,X,0.048
FF,677551,593958,11,R,L,X,0.771
FF,650490,593958,2,R,L,X,0.005
CU,606992,663556,4,R,L,X,0.064
SL,682985,663556,13,L,L,X,0.054
CH,595879,663556,3,R,L,X,0.931
KC,521692,661395,14,R,R,X,0.128
FF,621043,672578,4,R,R,X,0.27
FF,669004,643377,5,L,R,X,0.126
ST,658668,643377,6,R,R,X,0.48
FF,664728,605347,2,L,R,X,0.262
SL,686681,573204,8,L,L,X,0.059
FF,456781,669395,4,R,R,X,0.638
FC,571657,669395,4,R,R,X,0.524
FF,621439,669395,5,R,R,X,0.029
FF,621043,669395,5,R,R,X,0.846
ST,686469,573204,8,L,L,X,0.003
SI,596146,607237,12,L,L,X,0.094
SL,543877,607237,7,R,L,X,0.587
SL,456781,607237,8,R,L,X,0.583
SI,621439,425844,5,R,R,X,0.438
CH,669004,641154,13,L,R,X,0.116
FF,664728,641154,8,L,R,X,0.833
SL,621043,425844,5,R,R,X,0.009
SI,596146,425844,5,L,R,X,0.15
